vol_ratio,turnover_rate,pe_ttm,pct_chg_1d,pct_chg_5d,pct_chg_20d,ma5_slope,ma20_slope,bias_5,bias_20,rsi_14,std_20_ratio,position_20d,position_250d,macd_dif,macd_dea,macd_hist,index_pct_chg,sector_pct_chg,moneyflow_score,tech_score,new_score,label,trade_date,ts_code
1.0,0.0,0.0,-0.2918,48.307274,72.05436,7.916071,3.1446395,12.601325,45.59941,89.68056,20.204782,0.99305534,0.0,6.5505915,3.0450706,7.011042,0.0,0.0,0.0,0.0,0.0,0,20230621,300378.SZ
1.0,0.0,0.0,-5.0673,0.7615453,-12.75243,0.1492126,-0.7241944,-1.4340243,-0.18354613,48.391224,5.266339,0.51798797,0.0,-1.5528499,-2.0215735,0.93744737,0.0,0.0,0.0,0.0,0.0,0,20230621,688327.SH
1.0,0.0,0.0,-3.0911,16.199062,39.310177,2.9184084,1.7209349,1.7034667,19.911808,84.33659,11.9984665,0.90005773,0.0,8.894744,6.238474,5.31254,0.0,0.0,0.0,0.0,0.0,0,20230621,601689.SH
1.0,0.0,0.0,-7.385,2.409644,22.400003,0.4502261,1.0422096,-4.7559757,12.72379,66.06786,12.354252,0.5985663,0.0,6.2347174,4.265999,3.937437,0.0,0.0,0.0,0.0,0.0,0,20230621,600105.SH
1.0,0.0,0.0,-0.5072,16.54929,48.737164,3.0680928,2.125001,4.8200893,27.003677,89.75618,14.384954,0.98489386,0.0,12.532687,8.091747,8.881879,0.0,0.0,0.0,0.0,0.0,0,20230621,002920.SZ
1.0,0.0,0.0,-3.1915,11.683838,58.868713,2.232434,2.2423193,4.3673716,18.372442,67.99292,12.031992,0.9143835,0.0,6.8713827,5.8289013,2.0849626,0.0,0.0,0.0,0.0,0.0,0,20230621,300657.SZ
1.0,0.0,0.0,10.0,25.26317,52.424984,4.71513,2.3187623,11.632276,31.779793,85.92456,12.572481,1.0,0.0,1.992094,1.0471773,1.8898335,0.0,0.0,0.0,0.0,0.0,0,20230621,603118.SH
1.0,0.0,0.0,-9.517,5.0552406,39.786137,0.90294427,1.6263767,-7.017119,12.454551,66.5936,14.359389,0.61457133,0.0,8.246018,5.5120482,5.46794,0.0,0.0,0.0,0.0,0.0,0,20230621,300548.SZ
1.0,0.0,0.0,-7.5445,10.562351,25.159145,2.0218103,1.1345624,3.7203581,11.615744,59.65909,7.1672626,0.75084424,0.0,4.3425045,3.2623165,2.1603756,0.0,0.0,0.0,0.0,0.0,0,20230621,300494.SZ
1.0,0.0,0.0,-0.0603,-0.65887964,0.7362529,-0.13110058,0.03654714,-1.0382552,-0.026825897,63.636295,1.7205675,0.54950315,0.0,-0.5077346,-0.74821675,0.48096433,0.0,0.0,0.0,0.0,0.0,0,20230621,600036.SH
1.0,0.0,0.0,-2.2963,-4.3212457,4.326687,-0.86891335,0.20044485,-2.961699,-3.5293505,39.984303,2.9646797,0.20373885,0.0,0.091625236,0.5435649,-0.9038793,0.0,0.0,0.0,0.0,0.0,0,20230621,600941.SH
1.0,0.0,0.0,-9.8067,-0.38476816,-10.1287155,-0.071225956,-0.554664,-7.733431,-1.0212061,51.570293,7.7510777,0.45500723,0.0,5.807939,5.6499753,0.31592762,0.0,0.0,0.0,0.0,0.0,0,20230621,300533.SZ
1.0,0.0,0.0,-9.1033,-7.503478,11.12966,-1.4925382,0.5006257,-6.6124225,-0.52304214,53.429607,7.088901,0.5592104,0.0,2.0922432,1.9666674,0.25115156,0.0,0.0,0.0,0.0,0.0,0,20230621,002174.SZ
1.0,0.0,0.0,0.4141,-0.41068462,1.8907454,-0.08223824,0.09191124,-0.20576389,-1.0305123,49.230736,1.897559,0.31428498,0.0,-0.007326974,0.03538029,-0.08541452,0.0,0.0,0.0,0.0,0.0,0,20230621,601398.SH
1.0,0.0,0.0,-4.3564,-5.294116,1.2938485,-1.0592387,0.061339058,-4.2426643,-4.015655,41.1215,3.0940545,0.12994783,0.0,-0.06852108,-0.06944913,0.0018560791,0.0,0.0,0.0,0.0,0.0,0,20230621,600050.SH
1.0,0.0,0.0,-0.2051,0.41780946,38.800476,0.08382205,1.7270002,0.6460835,21.461891,70.04801,15.981007,0.7750276,0.0,6.346107,4.3805237,3.9311662,0.0,0.0,0.0,0.0,0.0,1,20230621,002536.SZ
1.0,0.0,0.0,0.9563,-1.7287235,0.6890488,-0.34437087,0.03279728,-1.7809687,-4.179677,35.47008,3.3095884,0.09585193,0.0,-0.16795409,-0.11973841,-0.096431375,0.0,0.0,0.0,0.0,0.0,1,20230621,601390.SH
1.0,0.0,0.0,-4.2281,5.4301853,3.3162422,1.013025,0.16477129,-2.6439145,2.4988213,53.515625,4.1057224,0.6682029,0.0,1.1206087,-0.54200494,3.3252273,0.0,0.0,0.0,0.0,0.0,0,20230621,600487.SH
1.0,0.0,0.0,-0.7396,3.659457,14.938448,0.7234482,0.69560945,1.7276869,6.30282,66.60784,4.0487094,0.94416183,0.0,4.14202,2.8803725,2.5232954,0.0,0.0,0.0,0.0,0.0,0,20230621,600584.SH
1.0,0.0,0.0,0.2343,41.26926,45.216175,6.7539177,2.1199667,8.28366,33.342793,82.67442,14.626055,1.0,0.0,10.053573,5.8929605,8.321224,0.0,0.0,0.0,0.0,0.0,0,20230621,300660.SZ
1.0,0.0,0.0,-1.2719,1.7199003,3.8425713,0.33637646,0.18967505,-0.86206627,2.322407,62.67281,2.4413505,0.8476197,0.0,1.9993951,1.1672156,1.6643591,0.0,0.0,0.0,0.0,0.0,0,20230621,000625.SZ
1.0,0.0,0.0,10.0,31.588787,47.588257,5.819559,2.117955,14.5460415,28.646097,81.23468,10.712027,1.0,0.0,4.1855893,3.0170493,2.33708,0.0,0.0,0.0,0.0,0.0,0,20230621,002892.SZ
1.0,0.0,0.0,-7.5919,0.6459971,32.1365,0.12119786,1.3428019,-5.701489,8.961548,65.81645,12.338729,0.6889156,0.0,7.5389237,5.4061337,4.26558,0.0,0.0,0.0,0.0,0.0,1,20230621,600633.SH
1.0,0.0,0.0,-4.7308,2.6362052,2.6824555,0.5000836,0.13183847,-3.1348457,0.8007371,52.173935,2.664958,0.408164,0.0,0.14487068,0.1039032,0.081934966,0.0,0.0,0.0,0.0,0.0,0,20230621,601881.SH
1.0,0.0,0.0,-8.6999,-2.284533,16.534506,-0.4457061,0.71818995,-4.253156,0.513574,51.274788,5.2249575,0.53979754,0.0,2.6115549,2.1128802,0.997349,0.0,0.0,0.0,0.0,0.0,0,20230621,000034.SZ
1.0,0.0,0.0,-8.4577,-7.8771687,42.180016,-1.6052237,1.6104562,-4.603898,6.849461,58.52493,12.790762,0.76252544,0.0,16.824335,16.319904,1.0088602,0.0,0.0,0.0,0.0,0.0,0,20230621,300130.SZ
1.0,0.0,0.0,-1.4085,10.353346,-2.2851813,1.9302484,-0.124006666,0.9217846,6.1826773,68.527115,5.366212,0.77188873,0.0,-0.5909736,-3.3672097,5.552472,0.0,0.0,0.0,0.0,0.0,1,20230621,002129.SZ
1.0,0.0,0.0,-6.9231,1.379984,-2.179534,0.26935908,-0.11230517,-1.3239967,0.921533,48.627117,4.2675595,0.44427904,0.0,3.882376,3.578567,0.60761786,0.0,0.0,0.0,0.0,0.0,1,20230621,300576.SZ
1.0,0.0,0.0,12.7337,30.239353,27.850994,5.739613,1.4139001,16.891962,28.001375,82.47663,7.9628096,1.0,0.0,1.2237499,0.1581654,2.1311688,0.0,0.0,0.0,0.0,0.0,1,20230621,300585.SZ
1.0,0.0,0.0,-6.7413,-2.2679827,29.993067,-0.44369555,1.311739,-3.9752057,12.232069,73.32924,13.003247,0.7665562,0.0,3.3195038,1.8035688,3.0318701,0.0,0.0,0.0,0.0,0.0,0,20230621,300413.SZ
1.0,0.0,0.0,-10.4517,-8.243246,7.78412,-1.6714625,0.34644726,-5.392222,-4.3884463,39.219215,5.6829033,0.44781357,0.0,6.3771744,8.057816,-3.3612828,0.0,0.0,0.0,0.0,0.0,0,20230621,300031.SZ
1.0,0.0,0.0,5.1145,2.2271695,0.58437955,0.44742692,0.029389646,2.2271752,1.1421678,61.154453,6.0799766,0.5521236,0.0,-0.0034289125,0.47862256,-0.9641029,0.0,0.0,0.0,0.0,0.0,0,20230621,002015.SZ
1.0,0.0,0.0,0.3093,-1.1681122,23.594791,-0.22042388,1.06759,-6.5456448,10.664069,63.942123,13.295737,0.58263475,0.0,5.2848997,4.589378,1.3910439,0.0,0.0,0.0,0.0,0.0,0,20230621,603322.SH
1.0,0.0,0.0,-2.3271,31.895966,51.256813,5.458296,2.3157606,7.0143676,33.58093,73.203766,16.03909,0.93885106,0.0,8.930181,5.7736917,6.3129773,0.0,0.0,0.0,0.0,0.0,0,20230621,603728.SH
1.0,0.0,0.0,-5.4429,4.563334,5.1882687,0.85824174,0.25707138,-2.5088038,3.9713168,57.836845,5.241567,0.6289682,0.0,3.5761247,1.0152897,5.1216702,0.0,0.0,0.0,0.0,0.0,0,20230621,002384.SZ
1.0,0.0,0.0,13.892,9.840254,26.810492,1.9844613,1.1842974,8.601012,10.720512,60.315414,5.0929666,1.0,0.0,4.122145,4.265334,-0.28637776,0.0,0.0,0.0,0.0,0.0,1,20230621,688700.SH
1.0,0.0,0.0,-10.0105,-8.670205,9.939175,-1.7360724,0.4253314,-6.947757,-6.3050194,42.690815,8.821134,0.3480388,0.0,2.052732,2.8899138,-1.6743637,0.0,0.0,0.0,0.0,0.0,0,20230621,000810.SZ
1.0,0.0,0.0,-2.5894,-0.6289229,2.3991246,-0.12380678,0.120497994,-2.0701573,2.7377937,58.319054,3.9833357,0.6298083,0.0,1.6624036,0.5969034,2.1310003,0.0,0.0,0.0,0.0,0.0,0,20230621,600522.SH
1.0,0.0,0.0,-8.1659,-9.630103,-16.30242,-1.9511567,-0.8292023,-6.6288834,-14.144625,30.843119,7.228247,0.0,0.0,-1.3347716,-0.9608605,-0.7478222,0.0,0.0,0.0,0.0,0.0,0,20230621,002291.SZ
1.0,0.0,0.0,3.3361,17.814156,15.697405,3.4243405,0.770016,9.485457,12.640398,65.97633,4.5967646,1.0,0.0,0.7421346,0.069643736,1.3449817,0.0,0.0,0.0,0.0,0.0,0,20230621,600391.SH
1.0,0.0,0.0,-7.1665,3.028588,36.37794,0.56524044,1.5012394,-4.3967,10.895683,62.11065,12.206984,0.6844454,0.0,10.286789,6.559554,7.4544706,0.0,0.0,0.0,0.0,0.0,0,20230621,002777.SZ
1.0,0.0,0.0,-10.0,-15.507645,-3.6147575,-3.2478871,-0.16831142,-8.550351,-10.090307,42.366413,7.5552354,0.13435864,0.0,0.72908205,1.578777,-1.6993899,0.0,0.0,0.0,0.0,0.0,0,20230621,601858.SH
1.0,0.0,0.0,3.0758,15.832064,49.39267,3.0525656,2.000924,8.35962,18.665173,72.07792,8.52586,1.0,0.0,3.6495047,2.5772047,2.1445997,0.0,0.0,0.0,0.0,0.0,0,20230621,301165.SZ
1.0,0.0,0.0,-7.0238,-6.242497,23.77179,-1.253314,0.9848335,-4.6863585,1.5538633,61.682243,10.718982,0.5833333,0.0,0.95298654,0.911119,0.083735004,0.0,0.0,0.0,0.0,0.0,1,20230621,000158.SZ
1.0,0.0,0.0,-5.0866,2.2144566,33.080425,0.43498254,1.3656582,-0.04558337,8.398746,59.90889,8.06717,0.784404,0.0,3.734687,3.3848116,0.6997506,0.0,0.0,0.0,0.0,0.0,0,20230621,002654.SZ
1.0,0.0,0.0,0.3645,-3.5300539,34.052284,-0.6980354,1.4144901,-3.9493494,9.814039,62.88798,11.921126,0.71596223,0.0,5.306449,4.005479,2.6019397,0.0,0.0,0.0,0.0,0.0,0,20230621,603888.SH
1.0,0.0,0.0,0.8571,-0.84269524,3.5190556,-0.16891864,0.16884732,-0.45121378,-0.8287696,55.932186,2.175136,0.33333272,0.0,0.027086042,0.05819548,-0.062218875,0.0,0.0,0.0,0.0,0.0,0,20230621,601288.SH
1.0,0.0,0.0,-6.916,-7.308503,-1.5304275,-1.4667513,-0.07431603,-5.6036644,-4.297193,39.28205,3.1803916,0.23659326,0.0,1.2286881,1.5007623,-0.5441486,0.0,0.0,0.0,0.0,0.0,0,20230621,300075.SZ
1.0,0.0,0.0,-12.7731,-21.13865,-13.552303,-4.010085,-0.6135566,-22.073545,-21.24143,31.465967,8.141656,0.0,0.0,-0.6992106,3.164013,-7.726447,0.0,0.0,0.0,0.0,0.0,0,20230626,300418.SZ
1.0,0.0,0.0,-10.0073,-8.755337,4.682957,-1.6552699,0.20859517,-12.295404,-6.9352813,47.804935,6.2693253,0.0,0.0,7.6519303,8.139056,-0.97425175,0.0,0.0,0.0,0.0,0.0,0,20230626,603019.SH
1.0,0.0,0.0,-9.9659,-10.878379,-1.8457834,-2.1338637,-0.08489476,-10.685264,-9.633393,41.328407,5.0993013,0.0,0.0,-0.069765314,0.02034453,-0.18021968,0.0,0.0,0.0,0.0,0.0,0,20230626,601360.SH
1.0,0.0,0.0,-9.5972,-3.451934,49.38373,-0.66489273,1.8239758,-6.3948092,8.372332,66.47109,14.753977,0.6833097,0.0,16.998798,15.102897,3.7918046,0.0,0.0,0.0,0.0,0.0,1,20230626,002261.SZ
1.0,0.0,0.0,3.4622,2.7178297,6.8126216,0.542785,0.337609,2.0165195,5.5087676,64.628815,2.7491968,1.0,0.0,2.4766712,1.425668,2.1020062,0.0,0.0,0.0,0.0,0.0,1,20230626,000625.SZ
1.0,0.0,0.0,-5.7551,1.9876374,41.682144,0.36381367,1.6759317,-7.0001607,12.055512,68.1881,15.025199,0.6516092,0.0,2.384383,1.9507568,0.8672525,0.0,0.0,0.0,0.0,0.0,0,20230626,601138.SH
1.0,0.0,0.0,6.7014,21.3523,57.870365,3.884541,2.5720603,6.258113,36.812717,81.89189,18.81314,1.0,0.0,2.9447286,1.2013384,3.4867806,0.0,0.0,0.0,0.0,0.0,0,20230626,601127.SH
1.0,0.0,0.0,-1.2392,15.927267,13.170036,2.8947186,0.6457676,2.38294,10.269446,72.08123,5.5601506,0.8423075,0.0,3.3662744,2.0364888,2.6595712,0.0,0.0,0.0,0.0,0.0,0,20230626,600150.SH
1.0,0.0,0.0,8.3067,7.61905,33.202362,1.494862,1.4277269,4.0196395,12.943533,64.00001,7.917274,1.0,0.0,3.640245,3.0168777,1.2467346,0.0,0.0,0.0,0.0,0.0,0,20230626,300315.SZ
1.0,0.0,0.0,-9.175,3.6223612,39.400665,0.64640903,1.6755534,-8.136947,16.60926,65.8885,17.8408,0.5621591,0.0,11.788377,8.2149105,7.1469316,0.0,0.0,0.0,0.0,0.0,0,20230626,002281.SZ
1.0,0.0,0.0,-0.7874,-2.577318,8.315385,-0.5144029,0.38033405,-2.2750778,-1.291546,42.307713,2.357601,0.6192222,0.0,0.10979394,0.124213524,-0.02883917,0.0,0.0,0.0,0.0,0.0,1,20230626,000100.SZ
1.0,0.0,0.0,1.0973,32.756973,115.245346,5.560086,4.322013,6.7346325,54.75706,94.779106,29.035109,1.0,0.0,11.090868,6.6062765,8.969183,0.0,0.0,0.0,0.0,0.0,0,20230626,000936.SZ
1.0,0.0,0.0,-10.0,-10.600091,-3.6515734,-2.105578,-0.17599967,-9.299249,-6.9596267,43.19188,3.9387703,0.057286374,0.0,6.9782834,8.6164875,-3.2764077,0.0,0.0,0.0,0.0,0.0,0,20230626,603083.SH
1.0,0.0,0.0,-5.587,-0.31347406,48.34606,-0.062082652,1.6537321,-1.2255003,-0.16410646,55.70471,9.969349,0.6457144,0.0,16.52361,20.333689,-7.6201572,0.0,0.0,0.0,0.0,0.0,1,20230626,002229.SZ
1.0,0.0,0.0,6.8643,50.715073,67.63863,8.51339,3.1923819,16.575905,53.34742,94.003006,20.584505,1.0,0.0,3.3616128,1.7669599,3.1893058,0.0,0.0,0.0,0.0,0.0,0,20230626,002527.SZ
1.0,0.0,0.0,-3.0938,1.7388529,10.324589,0.33197764,0.47292548,-3.2026472,0.59426767,48.46858,4.0017123,0.49797496,0.0,5.9421825,5.9444184,-0.004472455,0.0,0.0,0.0,0.0,0.0,0,20230626,300229.SZ
1.0,0.0,0.0,-1.4847,12.345686,31.28847,2.3438036,1.4969587,4.200749,23.773895,76.104416,13.077223,0.95437264,0.0,9.756067,4.8822327,9.74767,0.0,0.0,0.0,0.0,0.0,0,20230626,002472.SZ
1.0,0.0,0.0,-9.2981,-12.411973,-1.0929286,-2.4160385,-0.048957247,-12.642673,-11.3466425,37.282776,5.274277,0.0,0.0,0.62616116,2.3981528,-3.5439835,0.0,0.0,0.0,0.0,0.0,0,20230626,300058.SZ
1.0,0.0,0.0,4.2559,29.212463,55.074966,4.78003,2.1831667,0.89237535,20.316444,68.31727,12.256125,0.8673685,0.0,16.019108,13.221859,5.5944953,0.0,0.0,0.0,0.0,0.0,0,20230626,300620.SZ
1.0,0.0,0.0,-4.2581,-5.956904,37.662342,-1.1913807,1.4641185,-4.8229833,5.4876337,58.238632,10.840971,0.7316178,0.0,4.7078185,4.321877,0.7718833,0.0,0.0,0.0,0.0,0.0,0,20230626,002602.SZ
1.0,0.0,0.0,-8.5603,-7.8431444,15.199332,-1.5600637,0.66160166,-6.8938227,-0.37044615,53.84615,7.391513,0.429884,0.0,6.183063,5.941076,0.48397437,0.0,0.0,0.0,0.0,0.0,1,20230626,600839.SH
1.0,0.0,0.0,-1.5223,-5.1424966,-2.2048912,-1.0459974,-0.10936075,-2.508909,-2.8826923,34.038944,1.8446072,0.107908644,0.0,-0.8342405,-0.3966181,-0.8752448,0.0,0.0,0.0,0.0,0.0,1,20230626,601318.SH
1.0,0.0,0.0,-9.4488,-11.136367,2.3462303,-2.1884775,0.10600634,-10.730599,-7.614697,46.522778,6.636982,0.23466964,0.0,1.1088306,1.3071271,-0.39659312,0.0,0.0,0.0,0.0,0.0,0,20230626,002463.SZ
1.0,0.0,0.0,3.7249,3.008635,-1.5084119,0.6030953,-0.08426656,2.6239498,10.136323,77.249565,5.812835,1.0,0.0,1.9452963,0.50525445,2.8800836,0.0,0.0,0.0,0.0,0.0,0,20230626,002459.SZ
1.0,0.0,0.0,-2.3522,19.78566,13.088211,3.5677128,0.66610175,4.2773075,14.34689,68.303246,7.5326285,0.891993,0.0,1.4808444,-0.3005641,3.562817,0.0,0.0,0.0,0.0,0.0,0,20230626,002079.SZ
1.0,0.0,0.0,4.9105,16.999432,20.769135,3.2039568,0.984327,6.83405,13.3582115,70.554,4.547368,1.0,0.0,0.33176044,0.0012551608,0.66101056,0.0,0.0,0.0,0.0,0.0,0,20230626,601698.SH
1.0,0.0,0.0,-0.456,19.8986,112.21907,3.3861737,3.8364077,-1.3247151,39.74067,84.51776,28.28132,0.9067708,0.0,15.766935,11.549137,8.435596,0.0,0.0,0.0,0.0,0.0,0,20230626,300570.SZ
1.0,0.0,0.0,-5.6101,-2.8860004,10.87314,-0.5470455,0.47687837,-7.453244,-3.2072482,47.266876,5.050984,0.36708874,0.0,0.40054488,-0.24624059,1.293571,0.0,0.0,0.0,0.0,0.0,0,20230626,300459.SZ
1.0,0.0,0.0,2.0262,2.474062,13.78471,0.48282838,0.6381477,-0.4882597,4.682685,53.289474,4.8669133,0.692913,0.0,3.882014,3.7494707,0.2650868,0.0,0.0,0.0,0.0,0.0,1,20230626,600072.SH
1.0,0.0,0.0,-9.5927,-9.641134,-3.0988712,-1.8635468,-0.14508973,-11.013817,-9.129571,39.816936,4.230581,0.0,0.0,0.0010817691,0.14521503,-0.28826654,0.0,0.0,0.0,0.0,0.0,0,20230626,002624.SZ
1.0,0.0,0.0,-5.7528,4.640108,40.325123,0.8761391,1.7198682,-2.0679889,17.673618,75.71336,14.343066,0.81443685,0.0,12.484077,8.965256,7.037643,0.0,0.0,0.0,0.0,0.0,1,20230626,002920.SZ
1.0,0.0,0.0,0.394,16.773602,27.522425,3.0212975,1.295441,2.0833347,18.510715,82.59741,10.034483,1.0,0.0,2.6574867,0.9697051,3.3755631,0.0,0.0,0.0,0.0,0.0,0,20230626,600330.SH
1.0,0.0,0.0,0.0184,4.6065316,23.961197,0.8389272,1.0128833,-5.5393753,3.750432,58.092678,7.806559,0.558073,0.0,13.43766,14.291109,-1.7068968,0.0,0.0,0.0,0.0,0.0,0,20230626,300678.SZ
1.0,0.0,0.0,1.816,27.387173,47.980835,4.6733384,2.2505908,3.8340259,35.768307,85.94204,19.202265,0.95066184,0.0,6.961845,4.279519,5.3646517,0.0,0.0,0.0,0.0,0.0,0,20230626,002896.SZ
1.0,0.0,0.0,-1.6556,15.925057,23.646961,3.0106256,1.1497976,6.375361,18.876083,82.65305,8.545697,0.9320651,0.0,2.8785222,1.6466719,2.4637005,0.0,0.0,0.0,0.0,0.0,1,20230626,000837.SZ
1.0,0.0,0.0,-5.997,-8.733625,73.9652,-1.7288078,2.604753,-8.080688,19.416403,76.1271,24.694082,0.74714684,0.0,15.537861,12.42098,6.233762,0.0,0.0,0.0,0.0,0.0,0,20230626,603000.SH
1.0,0.0,0.0,2.6278,27.31277,50.352924,5.04393,2.2107756,11.9114,29.171034,79.32819,12.210761,1.0,0.0,4.9674993,3.406608,3.1217825,0.0,0.0,0.0,0.0,0.0,0,20230626,002892.SZ
1.0,0.0,0.0,-7.9821,-15.533413,27.673595,-3.0788896,0.9933105,-13.629825,-9.247642,50.0,12.62424,0.31080148,0.0,10.553854,13.455743,-5.8037777,0.0,0.0,0.0,0.0,0.0,0,20230626,603918.SH
1.0,0.0,0.0,-11.2927,-18.849117,2.6361003,-3.7113037,0.10896073,-17.029558,-15.245016,33.60129,7.3443956,0.0,0.0,0.41118947,1.4976985,-2.173018,0.0,0.0,0.0,0.0,0.0,0,20230626,300364.SZ
1.0,0.0,0.0,-2.9102,4.9883294,36.22043,0.9383258,1.547808,-2.1741865,14.647663,76.482025,11.838322,0.8024694,0.0,8.827379,6.750438,4.1538815,0.0,0.0,0.0,0.0,0.0,0,20230626,601689.SH
1.0,0.0,0.0,0.3346,-6.9550886,1.21128,-1.419152,0.056811888,-3.7066414,-5.112952,40.778004,2.7875633,0.032692686,0.0,-0.5826304,-0.3117522,-0.54175645,0.0,0.0,0.0,0.0,0.0,0,20230626,688981.SH
1.0,0.0,0.0,10.0352,28.99897,21.477161,5.4383597,1.114473,14.721003,24.682064,66.72051,8.308435,1.0,0.0,0.58042705,-0.6360139,2.4328818,0.0,0.0,0.0,0.0,0.0,0,20230626,002585.SZ
1.0,0.0,0.0,-2.8212,-4.975361,-5.0627346,-1.0024797,-0.25564063,-3.298569,-3.8779478,33.45588,1.2920432,0.0,0.0,-1.7476968,-1.6476908,-0.2000121,0.0,0.0,0.0,0.0,0.0,1,20230626,600030.SH
1.0,0.0,0.0,1.2796,-9.576874,-4.2367535,-1.9694871,-0.21334577,-5.1543036,-3.3488092,43.962708,3.9178302,0.17558374,0.0,-1.103043,-1.29895,0.39181414,0.0,0.0,0.0,0.0,0.0,0,20230626,603259.SH
1.0,0.0,0.0,-9.1099,-8.366319,-14.271602,-1.612246,-0.7049854,-10.261048,-14.702827,32.877064,6.815991,0.0,0.0,-1.5778013,-0.7210617,-1.7134793,0.0,0.0,0.0,0.0,0.0,0,20230626,688041.SH
1.0,0.0,0.0,-6.5351,-13.073404,-5.896968,-2.6548693,-0.27424195,-9.330149,-12.232969,28.685247,5.172288,0.0,0.0,0.9281374,2.8094761,-3.7626774,0.0,0.0,0.0,0.0,0.0,0,20230626,002517.SZ
1.0,0.0,0.0,-10.4405,4.871055,14.608937,0.886185,0.65811276,-5.4426484,2.5844164,54.583336,6.299595,0.47521308,0.0,1.6717591,0.5313172,2.2808838,0.0,0.0,0.0,0.0,0.0,0,20230626,300170.SZ
1.0,0.0,0.0,-6.9951,-20.505266,17.191963,-4.3684974,0.7220387,-11.45296,-2.2676542,53.88719,11.855633,0.3346698,0.0,4.7990813,4.6657696,0.2666231,0.0,0.0,0.0,0.0,0.0,0,20230626,000681.SZ
1.0,0.0,0.0,1.3291,0.062496994,3.0919914,0.012395587,0.15611613,-0.78086466,3.9410193,52.998062,4.0773606,0.7307693,0.0,1.7180015,0.8202775,1.7954481,0.0,0.0,0.0,0.0,0.0,0,20230626,600522.SH
1.0,0.0,0.0,-5.7221,9.493666,6.134966,1.784651,0.3206154,1.1104599,10.578458,67.52136,6.7221336,0.7272726,0.0,1.6846467,0.77491045,1.8194724,0.0,0.0,0.0,0.0,0.0,1,20230626,002031.SZ
1.0,0.0,0.0,0.2513,-0.99256027,6.343563,-0.19861063,0.30192298,-0.7462689,0.924092,56.950584,1.7871666,0.72949064,0.0,0.09783269,0.039962873,0.115739636,0.0,0.0,0.0,0.0,0.0,1,20230626,000725.SZ
1.0,0.0,0.0,-5.4469,27.988544,56.979797,4.668099,2.3461785,1.9733082,26.311325,81.1789,16.606113,0.859673,0.0,7.694168,4.5192075,6.3499207,0.0,0.0,0.0,0.0,0.0,0,20230626,603108.SH
1.0,0.0,0.0,-1.6495,-2.851317,0.6329174,-0.57613033,0.030609412,-1.2831072,-2.6927748,42.253525,1.8456241,0.0,0.0,-0.028202832,0.022675777,-0.10175722,0.0,0.0,0.0,0.0,0.0,0,20230626,601398.SH
1.0,0.0,0.0,-8.048,37.32518,58.127827,5.62842,2.4607453,-1.9779073,30.66623,76.53601,20.701532,0.79657394,0.0,6.872038,3.8102503,6.1235757,0.0,0.0,0.0,0.0,0.0,0,20230626,300378.SZ
1.0,0.0,0.0,-5.7403,-4.300642,7.2039685,-0.83895224,0.32175058,-5.867007,-4.546187,39.064335,4.379803,0.27248663,0.0,2.2263453,2.776614,-1.1005374,0.0,0.0,0.0,0.0,0.0,0,20230626,300339.SZ
1.0,0.0,0.0,-1.6883,-3.2918234,0.5934924,-0.6623324,0.02899373,-2.06031,-1.7431308,43.64641,1.6838838,0.2722762,0.0,-0.8317635,-0.76799,-0.12754692,0.0,0.0,0.0,0.0,0.0,1,20230626,600036.SH
1.0,0.0,0.0,-1.6997,-3.6111097,0.8720915,-0.7332202,0.042140678,-1.4204531,-2.5554607,50.769222,2.1130848,0.039999593,0.0,0.010800653,0.048716515,-0.07583172,0.0,0.0,0.0,0.0,0.0,1,20230626,601288.SH
1.0,0.0,0.0,-7.4967,4.863384,22.668638,0.8899509,0.9539919,-4.9015555,2.2725954,55.420227,6.0880957,0.37894782,0.0,3.9463394,3.398944,1.0947909,0.0,0.0,0.0,0.0,0.0,0,20230626,300494.SZ
1.0,0.0,0.0,-4.1949,-6.2251673,-4.4459877,-1.2493358,-0.21356781,-4.710632,-8.002726,33.87754,3.7000048,0.0,0.0,-0.21116897,-0.13795786,-0.14642225,0.0,0.0,0.0,0.0,0.0,1,20230626,601390.SH
1.0,0.0,0.0,-5.274,-9.84314,14.553775,-1.9555906,0.57332313,-8.653848,-10.261168,35.114506,5.073769,0.0,0.0,5.293479,7.5330815,-4.479204,0.0,0.0,0.0,0.0,0.0,0,20230626,300476.SZ
1.0,0.0,0.0,-6.6125,-10.654829,1.3853953,-2.0869567,0.06292208,-10.634988,-7.963182,41.23457,5.3254504,0.031446695,0.0,2.8677437,4.0066,-2.2777128,0.0,0.0,0.0,0.0,0.0,0,20230626,600100.SH
1.0,0.0,0.0,-4.5902,0.007047277,7.3589005,0.001367896,0.34760246,-2.9431098,1.0720162,57.513977,3.8289192,0.5960157,0.0,3.6872938,3.0420077,1.2905722,0.0,0.0,0.0,0.0,0.0,0,20230626,600584.SH
1.0,0.0,0.0,-5.0788,16.074387,33.402367,2.7856102,1.5294669,-2.1501765,20.327318,73.65242,14.937692,0.71288514,0.0,8.790988,6.747427,4.0871215,0.0,0.0,0.0,0.0,0.0,0,20230626,603662.SH
1.0,0.0,0.0,4.524,3.258847,1.4576492,0.65335107,0.0722285,2.8375368,0.4747159,46.1832,3.5196187,0.41204765,0.0,-0.08238155,-0.0036821212,-0.15739885,0.0,0.0,0.0,0.0,0.0,0,20230626,600021.SH
