ts_code,name,list_date,delist_date
002369.SZ,卓翼科技,20100316,
300040.SZ,九洲集团,20100108,
601058.SH,赛轮轮胎,20110630,
002360.SZ,同德化工,20100303,
002364.SZ,中恒电气,20100305,
300039.SZ,上海凯宝,20100108,
002367.SZ,康力电梯,20100312,
002366.SZ,融发核电,20100312,
601179.SH,中国西电,20100128,
002361.SZ,神剑股份,20100303,
002368.SZ,太极股份,20100312,
002374.SZ,中锐股份,20100318,
300042.SZ,朗科科技,20100108,
300045.SZ,华力创通,20100120,
300049.SZ,福瑞医科,20100120,
300047.SZ,天源迪科,20100120,
002371.SZ,北方华创,20100316,
300048.SZ,合康新能,20100120,
002373.SZ,千方科技,20100318,
002380.SZ,科远智慧,20100331,
002566.SZ,益盛药业,20110318,
002372.SZ,伟星新材,20100318,
002376.SZ,新北洋,20100323,
002397.SZ,梦洁股份,20100429,
601106.SH,中国一重,20100209,
002378.SZ,章源钨业,20100331,
300050.SZ,世纪鼎利,20100120,
300044.SZ,ST赛为,20100120,
300046.SZ,台基股份,20100120,
300043.SZ,星辉娱乐,20100120,
603199.SH,九华旅游,20150326,
002383.SZ,合众思壮,20100402,
002363.SZ,隆基机械,20100305,
002379.SZ,宏创控股,20100331,
002382.SZ,蓝帆医疗,20100402,
002421.SZ,达实智能,20100603,
300277.SZ,海联讯,20111123,
300051.SZ,琏升科技,20100211,
002392.SZ,北京利尔,20100423,
002630.SZ,ST华西,20111111,
002385.SZ,大北农,20100409,
002384.SZ,东山精密,20100409,
002386.SZ,天原股份,20100409,
002377.SZ,国创高新,20100323,
300052.SZ,ST中青宝,20100211,
300054.SZ,鼎龙股份,20100211,
300264.SZ,佳创视讯,20110916,
002394.SZ,联发股份,20100423,
002393.SZ,力生制药,20100423,
601158.SH,重庆水务,20100329,
002388.SZ,新亚制程,20100413,
300053.SZ,航宇微,20100211,
300057.SZ,万顺新材,20100226,
300055.SZ,万邦达,20100226,
300056.SZ,中创环保,20100226,
300058.SZ,蓝色光标,20100226,
002407.SZ,多氟多,20100518,
002387.SZ,维信诺,20100413,
002395.SZ,双象股份,20100429,
002389.SZ,航天彩虹,20100413,
002398.SZ,垒知集团,20100506,
002390.SZ,信邦制药,20100416,
002391.SZ,长青股份,20100416,
601101.SH,昊华能源,20100331,
002399.SZ,海普瑞,20100506,
002410.SZ,广联达,20100525,
002408.SZ,齐翔腾达,20100518,
002401.SZ,中远海科,20100506,
002400.SZ,省广集团,20100506,
002404.SZ,嘉欣丝绸,20100511,
002406.SZ,远东传动,20100518,
300059.SZ,东方财富,20100319,
002808.SZ,*ST恒久,20160812,
002405.SZ,四维图新,20100518,
002403.SZ,爱仕达,20100511,
002402.SZ,和而泰,20100511,
002409.SZ,雅克科技,20100525,
002412.SZ,汉森制药,20100525,
601010.SH,文峰股份,20110603,
300061.SZ,旗天科技,20100319,
002416.SZ,爱施德,20100528,
002415.SZ,海康威视,20100528,
002414.SZ,高德红外,20100716,
002413.SZ,雷科防务,20100528,
300098.SZ,高新兴,20100728,
300062.SZ,中能电气,20100319,
300087.SZ,荃银高科,20100526,
300066.SZ,三川智慧,20100326,
002425.SZ,凯撒文化,20100608,
300063.SZ,天龙集团,20100326,
300065.SZ,海兰信,20100326,
300068.SZ,南都电源,20100421,
002418.SZ,康盛股份,20100601,
002420.SZ,毅昌科技,20100601,
601369.SH,陕鼓动力,20100428,
002422.SZ,科伦药业,20100603,
002423.SZ,中粮资本,20100603,
002428.SZ,云南锗业,20100608,
002442.SZ,龙星科技,20100706,
002424.SZ,ST百灵,20100603,
002426.SZ,胜利精密,20100608,
002427.SZ,尤夫股份,20100608,
002431.SZ,棕榈股份,20100610,
002456.SZ,欧菲光,20100803,
601188.SH,龙江交通,20100319,
601518.SH,吉林高速,20100319,
002644.SZ,佛慈制药,20111222,
002430.SZ,杭氧股份,20100610,
002459.SZ,晶澳科技,20100810,
300073.SZ,当升科技,20100427,
300070.SZ,碧水源,20100421,
002432.SZ,九安医疗,20100610,
002429.SZ,兆驰股份,20100610,
002434.SZ,万里扬,20100618,
002436.SZ,兴森科技,20100618,
300076.SZ,GQY视讯,20100430,
300072.SZ,海新能科,20100427,
300105.SZ,龙源技术,20100820,
300069.SZ,金利华电,20100421,
300067.SZ,安诺其,20100421,
002440.SZ,闰土股份,20100706,
002437.SZ,誉衡药业,20100623,
002443.SZ,金洲管道,20100706,
002622.SZ,皓宸医疗,20111018,
300080.SZ,易成新能,20100625,
300075.SZ,数字政通,20100427,
002613.SZ,北玻股份,20110830,
300078.SZ,思创智联,20100430,
300074.SZ,华平股份,20100427,
300079.SZ,数码视讯,20100430,
300083.SZ,创世纪,20100520,
002439.SZ,启明星辰,20100623,
603002.SH,宏昌电子,20120518,
601012.SH,隆基绿能,20120411,
300077.SZ,国民技术,20100430,
300082.SZ,奥克股份,20100520,
002469.SZ,三维化学,20100908,
002441.SZ,众业达,20100706,
300235.SZ,方直科技,20110629,
300084.SZ,海默科技,20100520,
002444.SZ,巨星科技,20100713,
002492.SZ,恒基达鑫,20101102,
002466.SZ,天齐锂业,20100831,
002445.SZ,中南文化,20100713,
300238.SZ,冠昊生物,20110706,
300086.SZ,康芝药业,20100526,
300101.SZ,振芯科技,20100806,
601118.SH,海南橡胶,20110107,
002449.SZ,国星光电,20100716,
300091.SZ,*ST金灵,20100625,
300081.SZ,恒信东方,20100520,
002458.SZ,益生股份,20100810,
002451.SZ,摩恩电气,20100720,
300272.SZ,开能健康,20111102,
300088.SZ,长信科技,20100526,
300096.SZ,ST易联众,20100728,
002457.SZ,青龙管业,20100803,
002529.SZ,*ST海源,20101224,
601000.SH,唐山港,20100705,
002452.SZ,长高电新,20100720,
002454.SZ,松芝股份,20100720,
002453.SZ,华软科技,20100720,
002460.SZ,赣锋锂业,20100810,
300085.SZ,银之杰,20100526,
601717.SH,中创智领,20100803,
300179.SZ,四方达,20110215,
300097.SZ,ST智云,20100728,
002463.SZ,沪电股份,20100818,
002462.SZ,嘉事堂,20100818,
300099.SZ,尤洛卡,20100806,
300093.SZ,*ST金刚,20100708,
601718.SH,际华集团,20100816,
300253.SZ,卫宁健康,20110818,
300094.SZ,国联水产,20100708,
300124.SZ,汇川技术,20100928,
300152.SZ,ST新动力,20101229,
300321.SZ,同大股份,20120523,
300095.SZ,华伍股份,20100728,
300245.SZ,天玑科技,20110719,
300092.SZ,科新机电,20100708,
300100.SZ,双林股份,20100806,
002496.SZ,*ST辉丰,20101109,
300103.SZ,达刚控股,20100812,
300102.SZ,乾照光电,20100812,
002465.SZ,海格通信,20100831,
601018.SH,宁波港,20100928,
002484.SZ,江海股份,20100929,
300126.SZ,锐奇股份,20101013,
601288.SH,农业银行,20100715,
002468.SZ,申通快递,20100908,
300110.SZ,华仁药业,20100825,
300173.SZ,ST福能,20110201,
002476.SZ,宝莫股份,20100915,
002470.SZ,金正大,20100908,
300107.SZ,建新股份,20100820,
300305.SZ,裕兴股份,20120329,
601177.SH,杭齿前进,20101011,
601377.SH,兴业证券,20101013,
300106.SZ,西部牧业,20100820,
300113.SZ,顺网科技,20100827,
302132.SZ,中航成飞,20100827,
300112.SZ,万讯自控,20100827,
300133.SZ,华策影视,20101026,
300129.SZ,泰胜风能,20101019,
300118.SZ,东方日升,20100902,
300109.SZ,新开源,20100825,
300111.SZ,向日葵,20100827,
002478.SZ,常宝股份,20100921,
002471.SZ,中超控股,20100910,
300115.SZ,长盈精密,20100902,
002527.SZ,新时达,20101224,
002530.SZ,金财互联,20101231,
002614.SZ,奥佳华,20110909,
002472.SZ,双环传动,20100910,
002569.SZ,*ST步森,20110412,
002595.SZ,豪迈科技,20110628,
002475.SZ,立讯精密,20100915,
601098.SH,中南传媒,20101028,
300120.SZ,经纬辉开,20100917,
300128.SZ,锦富技术,20101013,
002479.SZ,富春环保,20100921,
002480.SZ,新筑股份,20100921,
002481.SZ,双塔食品,20100921,
300121.SZ,阳谷华泰,20100917,
300119.SZ,瑞普生物,20100917,
601818.SH,光大银行,20100818,
300125.SZ,*ST聆达,20101013,
002486.SZ,嘉麟杰,20101015,
002485.SZ,ST雪发,20101015,
002482.SZ,广田集团,20100929,
002500.SZ,山西证券,20101115,
002521.SZ,齐峰新材,20101210,
300123.SZ,亚光科技,20100928,
300122.SZ,智飞生物,20100928,
002488.SZ,金固股份,20101021,
002487.SZ,大金重工,20101015,
002495.SZ,佳隆股份,20101102,
002615.SZ,哈尔斯,20110909,
300127.SZ,银河磁体,20101013,
600998.SH,九州通,20101102,
002518.SZ,科士达,20101207,
002493.SZ,荣盛石化,20101102,
002491.SZ,通鼎互联,20101021,
002483.SZ,润邦股份,20100929,
300134.SZ,大富科技,20101026,
300130.SZ,新国都,20101019,
300135.SZ,宝利国际,20101026,
300329.SZ,海伦钢琴,20120619,
002497.SZ,雅化集团,20101109,
002494.SZ,华斯股份,20101102,
601996.SH,丰林集团,20110929,
300401.SZ,花园生物,20141009,
300131.SZ,英唐智控,20101019,
002498.SZ,汉缆股份,20101109,
300137.SZ,先河环保,20101105,
300132.SZ,青松股份,20101026,
002643.SZ,万润股份,20111220,
002805.SZ,丰元股份,20160707,
300138.SZ,晨光生物,20101105,
300136.SZ,信维通信,20101105,
002889.SZ,东方嘉盛,20170731,
300142.SZ,沃森生物,20101112,
002501.SZ,利源股份,20101117,
300141.SZ,和顺电气,20101112,
300140.SZ,节能环境,20101112,
002511.SZ,中顺洁柔,20101125,
002510.SZ,天汽模,20101125,
002554.SZ,惠博普,20110225,
002508.SZ,老板电器,20101123,
002738.SZ,中矿资源,20141230,
300154.SZ,瑞凌股份,20101229,
300331.SZ,苏大维格,20120628,
300144.SZ,宋城演艺,20101209,
300143.SZ,盈康生命,20101209,
002514.SZ,宝馨科技,20101203,
002507.SZ,涪陵榨菜,20101123,
002513.SZ,蓝丰生化,20101203,
601777.SH,千里科技,20101125,
601880.SH,辽港股份,20101206,
002515.SZ,金字火腿,20101203,
300145.SZ,南方泵业,20101209,
300148.SZ,天舟文化,20101215,
002520.SZ,日发精机,20101210,
002512.SZ,达华智能,20101203,
300168.SZ,万达信息,20110125,
300158.SZ,振东制药,20110107,
002516.SZ,旷达科技,20101207,
002517.SZ,恺英网络,20101207,
603167.SH,渤海轮渡,20120906,
002519.SZ,银河电子,20101207,
300157.SZ,新锦动力,20110107,
002522.SZ,浙江众成,20101210,
300146.SZ,汤臣倍健,20101215,
300149.SZ,睿智医药,20101222,
002743.SZ,富煌钢构,20150217,
002547.SZ,春兴精工,20110218,
300155.SZ,安居宝,20110107,
300151.SZ,昌红科技,20101222,
002606.SZ,大连电瓷,20110805,
002524.SZ,光正眼科,20101217,
002528.SZ,ST英飞拓,20101224,
300147.SZ,ST香雪,20101215,
300153.SZ,科泰电源,20101229,
002526.SZ,山东矿机,20101217,
002532.SZ,天山铝业,20101231,
002534.SZ,西子洁能,20110110,
002531.SZ,天顺风能,20101231,
300169.SZ,天晟新材,20110125,
300162.SZ,雷曼光电,20110113,
300161.SZ,华中数控,20110113,
002540.SZ,亚太科技,20110118,
002702.SZ,海欣食品,20121011,
002567.SZ,唐人神,20110325,
601933.SH,永辉超市,20101215,
300191.SZ,潜能恒信,20110316,
300159.SZ,*ST新研,20110107,
300165.SZ,ST天瑞,20110125,
300223.SZ,北京君正,20110531,
002535.SZ,林州重机,20110111,
002609.SZ,捷顺科技,20110815,
300164.SZ,通源石油,20110113,
300163.SZ,先锋新材,20110113,
300160.SZ,秀强股份,20110113,
002536.SZ,飞龙股份,20110111,
002557.SZ,洽洽食品,20110302,
002539.SZ,云图控股,20110118,
601890.SH,亚星锚链,20101228,
002533.SZ,金杯电工,20101231,
300170.SZ,汉得信息,20110201,
300174.SZ,元力股份,20110201,
300166.SZ,东方国信,20110125,
300167.SZ,ST迪威迅,20110125,
002537.SZ,海联金汇,20110110,
300172.SZ,中电环保,20110201,
300171.SZ,东富龙,20110201,
300194.SZ,福安药业,20110322,
300175.SZ,ST朗源,20110215,
300180.SZ,华峰超纤,20110222,
002545.SZ,东方铁塔,20110211,
002550.SZ,千红制药,20110218,
002544.SZ,普天科技,20110128,
002541.SZ,鸿路钢构,20110118,
601116.SH,三江购物,20110302,
002570.SZ,贝因美,20110412,
002551.SZ,尚荣医疗,20110225,
300177.SZ,中海达,20110215,
300176.SZ,鸿特科技,20110215,
002542.SZ,中化岩土,20110128,
300181.SZ,佐力药业,20110222,
601700.SH,风范股份,20110118,
601137.SH,博威合金,20110127,
300193.SZ,佳士科技,20110322,
300183.SZ,东软载波,20110222,
300197.SZ,节能铁汉,20110329,
002543.SZ,万和电气,20110128,
601519.SH,大智慧,20110128,
002552.SZ,宝鼎科技,20110225,
002546.SZ,新联电子,20110211,
601799.SH,星宇股份,20110201,
300184.SZ,力源信息,20110222,
300182.SZ,捷成股份,20110222,
002769.SZ,普路通,20150629,
601616.SH,广电电气,20110201,
300340.SZ,科恒股份,20120726,
300203.SZ,聚光科技,20110415,
002558.SZ,巨人网络,20110302,
002555.SZ,三七互娱,20110302,
002548.SZ,金新农,20110218,
300229.SZ,拓尔思,20110615,
002706.SZ,良信股份,20140121,
002559.SZ,亚威股份,20110303,
601216.SH,君正集团,20110222,
601789.SH,宁波建工,20110816,
002553.SZ,南方精工,20110225,
300205.SZ,*ST天喻,20110421,
300220.SZ,金运激光,20110525,
300198.SZ,ST纳川,20110407,
300188.SZ,国投智能,20110316,
300195.SZ,长荣股份,20110329,
300196.SZ,长海股份,20110329,
300187.SZ,永清环保,20110308,
300345.SZ,华民股份,20120801,
300185.SZ,通裕重工,20110308,
002556.SZ,辉隆股份,20110302,
300190.SZ,维尔利,20110316,
601011.SH,宝泰隆,20110309,
002560.SZ,通达股份,20110303,
002565.SZ,顺灏股份,20110318,
002577.SZ,雷柏科技,20110428,
300375.SZ,鹏翎股份,20140127,
300211.SZ,*ST亿通,20110505,
300192.SZ,科德教育,20110322,
300189.SZ,神农种业,20110316,
601992.SH,金隅集团,20110301,
002563.SZ,森马服饰,20110311,
601199.SH,江南水务,20110317,
300204.SZ,舒泰神,20110415,
300214.SZ,日科化学,20110511,
300199.SZ,翰宇药业,20110407,
300200.SZ,高盟新材,20110407,
002562.SZ,兄弟科技,20110310,
002564.SZ,天沃科技,20110310,
002571.SZ,德力股份,20110412,
002568.SZ,百润股份,20110325,
300201.SZ,海伦哲,20110407,
300366.SZ,ST创意,20140127,
603328.SH,依顿电子,20140701,
002579.SZ,中京电子,20110506,
002581.SZ,ST未名,20110520,
601218.SH,吉鑫科技,20110506,
002572.SZ,索菲亚,20110412,
002573.SZ,清新环境,20110422,
002574.SZ,明牌珠宝,20110422,
002576.SZ,通达动力,20110428,
603006.SH,联明股份,20140630,
002575.SZ,群兴玩具,20110422,
300206.SZ,理邦仪器,20110421,
300210.SZ,森远股份,20110426,
300209.SZ,有棵树,20110426,
002580.SZ,圣阳股份,20110506,
601566.SH,九牧王,20110530,
601113.SH,华鼎股份,20110509,
002578.SZ,闽发铝业,20110428,
300207.SZ,欣旺达,20110421,
300212.SZ,易华录,20110505,
601233.SH,桐昆股份,20110518,
601208.SH,东材科技,20110520,
300402.SZ,宝色股份,20141010,
300218.SZ,安利股份,20110518,
002584.SZ,西陇科学,20110602,
002582.SZ,好想你,20110520,
601222.SH,林洋能源,20110808,
300225.SZ,*ST金泰,20110531,
300215.SZ,电科院,20110511,
300257.SZ,开山股份,20110819,
300219.SZ,鸿利智汇,20110518,
300222.SZ,科大智能,20110525,
300217.SZ,东方电热,20110518,
300221.SZ,银禧科技,20110525,
002583.SZ,海能达,20110527,
601599.SH,浙文影业,20110527,
002590.SZ,万安科技,20110610,
300231.SZ,银信科技,20110615,
002592.SZ,ST八菱,20111111,
300227.SZ,光韵达,20110608,
300224.SZ,正海磁材,20110531,
300228.SZ,富瑞特装,20110608,
300249.SZ,依米康,20110803,
300226.SZ,上海钢联,20110608,
300240.SZ,飞力达,20110706,
300381.SZ,溢多利,20140128,
002585.SZ,双星新材,20110602,
601311.SH,骆驼股份,20110602,
002586.SZ,ST围海,20110602,
300230.SZ,永利股份,20110615,
300232.SZ,洲明科技,20110622,
300234.SZ,开尔新材,20110622,
601798.SH,蓝科高新,20110622,
002589.SZ,瑞康医药,20110610,
002587.SZ,奥拓电子,20110610,
300233.SZ,金城医药,20110622,
300236.SZ,上海新阳,20110629,
300237.SZ,ST美晨,20110629,
603156.SH,养元饮品,20180212,
002778.SZ,中晟高科,20160106,
002588.SZ,史丹利,20110610,
601567.SH,三星医疗,20110615,
002783.SZ,凯龙股份,20151209,
002605.SZ,姚记科技,20110805,
002594.SZ,比亚迪,20110630,
300239.SZ,东宝生物,20110706,
002593.SZ,日上集团,20110628,
002596.SZ,海南瑞泽,20110707,
002734.SZ,利民股份,20150127,
002626.SZ,金达威,20111028,
002600.SZ,领益智造,20110715,
002601.SZ,龙佰集团,20110715,
002597.SZ,金禾实业,20110707,
002598.SZ,山东章鼓,20110707,
300242.SZ,佳云科技,20110712,
300258.SZ,精锻科技,20110826,
300241.SZ,瑞丰光电,20110712,
601901.SH,方正证券,20110810,
002607.SZ,中公教育,20110810,
002602.SZ,世纪华通,20110728,
300243.SZ,瑞丰高材,20110712,
300244.SZ,迪安诊断,20110719,
002603.SZ,以岭药业,20110728,
300248.SZ,新开普,20110729,
300250.SZ,初灵信息,20110803,
300246.SZ,宝莱特,20110719,
002620.SZ,ST瑞和,20110929,
603456.SH,九洲药业,20141010,
300251.SZ,光线传媒,20110803,
002627.SZ,三峡旅游,20111103,
002911.SZ,佛燃能源,20171122,
002608.SZ,江苏国信,20110810,
300254.SZ,仟源医药,20110819,
300256.SZ,星星科技,20110819,
300255.SZ,常山药业,20110819,
601636.SH,旗滨集团,20110812,
300260.SZ,新莱应材,20110906,
300252.SZ,金信诺,20110818,
002830.SZ,名雕股份,20161213,
002717.SZ,ST岭南,20140219,
603197.SH,保隆科技,20170519,
300265.SZ,通光线缆,20110916,
300267.SZ,尔康制药,20110927,
300259.SZ,新天科技,20110831,
300303.SZ,聚飞光电,20120319,
002629.SZ,仁智股份,20111103,
300284.SZ,苏交科,20120110,
601908.SH,京运通,20110908,
601886.SH,江河集团,20110818,
300269.SZ,联建光电,20111012,
300261.SZ,雅本化学,20110906,
002611.SZ,东方精工,20110830,
603518.SH,锦泓集团,20141203,
300268.SZ,*ST佳沃,20110927,
300263.SZ,隆华科技,20110916,
300294.SZ,博雅生物,20120308,
002616.SZ,长青集团,20110920,
300270.SZ,中威电子,20111012,
601677.SH,明泰铝业,20110919,
002612.SZ,朗姿股份,20110830,
002624.SZ,完美世界,20111028,
002745.SZ,木林森,20150217,
002641.SZ,公元股份,20111208,
002617.SZ,露笑科技,20110920,
300266.SZ,兴源环境,20110927,
601669.SH,中国电建,20111018,
300274.SZ,阳光电源,20111102,
601100.SH,恒立液压,20111028,
300729.SZ,乐歌股份,20171201,
300283.SZ,温州宏丰,20120110,
300275.SZ,梅安森,20111102,
002628.SZ,成都路桥,20111103,
002625.SZ,光启技术,20111103,
603686.SH,福龙马,20150126,
002623.SZ,亚玛顿,20111013,
601225.SH,陕西煤业,20140128,
002637.SZ,赞宇科技,20111125,
002636.SZ,金安国纪,20111125,
601555.SH,东吴证券,20111212,
300278.SZ,华昌达,20111216,
002634.SZ,棒杰股份,20111205,
002640.SZ,跨境通,20111208,
002631.SZ,德尔未来,20111111,
002633.SZ,申科股份,20111122,
300276.SZ,三丰智能,20111115,
603001.SH,奥康国际,20120426,
601800.SH,中国交建,20120309,
002635.SZ,安洁科技,20111125,
300293.SZ,蓝英装备,20120308,
002632.SZ,道明光学,20111122,
002648.SZ,卫星化学,20111228,
300279.SZ,和晶科技,20111229,
002646.SZ,天佑德酒,20111222,
002639.SZ,雪人集团,20111205,
002645.SZ,华宏科技,20111220,
300285.SZ,国瓷材料,20120113,
300281.SZ,金明精机,20111229,
601928.SH,凤凰传媒,20111130,
002673.SZ,西部证券,20120503,
002638.SZ,勤上股份,20111125,
002647.SZ,*ST仁东,20111228,
300286.SZ,安科瑞,20120113,
300295.SZ,三六五网,20120315,
300288.SZ,朗玛信息,20120216,
002668.SZ,TCL智家,20120416,
002642.SZ,荣联科技,20111220,
002651.SZ,利君股份,20120106,
603599.SH,广信股份,20150513,
300324.SZ,旋极信息,20120608,
300350.SZ,华鹏飞,20120821,
300287.SZ,飞利信,20120201,
300290.SZ,荣科科技,20120216,
601360.SH,三六零,20120116,
002649.SZ,博彦科技,20120106,
002664.SZ,信质集团,20120316,
300298.SZ,三诺生物,20120319,
002655.SZ,共达电声,20120217,
002656.SZ,*ST摩登,20120228,
601368.SH,绿城水务,20150612,
601336.SH,新华保险,20111216,
002667.SZ,威领股份,20120329,
300289.SZ,利德曼,20120216,
300532.SZ,今天国际,20160818,
300483.SZ,首华燃气,20150630,
002662.SZ,峰璟股份,20120309,
002688.SZ,金河生物,20120713,
300291.SZ,百纳千成,20120209,
002652.SZ,扬子新材,20120119,
603729.SH,龙韵股份,20150324,
002650.SZ,ST加加,20120106,
300292.SZ,吴通控股,20120229,
002666.SZ,德联集团,20120327,
601929.SH,吉视传媒,20120223,
300358.SZ,楚天科技,20140121,
300310.SZ,宜通世纪,20120425,
300307.SZ,慈星股份,20120329,
002654.SZ,万润科技,20120217,
603359.SH,东珠生态,20170901,
002653.SZ,海思科,20120117,
601339.SH,百隆东方,20120612,
300301.SZ,ST长方,20120321,
300296.SZ,利亚德,20120315,
300304.SZ,云意电气,20120321,
300306.SZ,远方信息,20120329,
002672.SZ,东江环保,20120426,
002663.SZ,普邦股份,20120316,
601388.SH,怡球资源,20120423,
601515.SH,衢州东峰,20120216,
300326.SZ,ST凯利,20120613,
601231.SH,环旭电子,20120220,
002657.SZ,中科金财,20120228,
300300.SZ,海峡创新,20120319,
002660.SZ,茂硕电源,20120316,
300755.SZ,华致酒行,20190129,
002669.SZ,康达新材,20120416,
002658.SZ,雪迪龙,20120309,
002674.SZ,兴业科技,20120507,
002661.SZ,克明食品,20120316,
002659.SZ,凯文教育,20120309,
300320.SZ,海达股份,20120601,
300313.SZ,*ST天山,20120425,
300314.SZ,戴维医疗,20120508,
002670.SZ,国盛证券,20120416,
603123.SH,翠微股份,20120503,
300327.SZ,中颖电子,20120613,
601965.SH,中国汽研,20120611,
603333.SH,尚纬股份,20120507,
002675.SZ,东诚药业,20120525,
300311.SZ,ST任子行,20120425,
002799.SZ,环球印务,20160608,
002677.SZ,浙江美大,20120525,
002676.SZ,顺威股份,20120525,
603861.SH,白云电器,20160322,
300302.SZ,同有科技,20120321,
300308.SZ,中际旭创,20120410,
601038.SH,一拖股份,20120808,
300317.SZ,珈伟新能,20120511,
300315.SZ,掌趣科技,20120511,
300299.SZ,富春股份,20120319,
603000.SH,人民网,20120427,
603128.SH,华贸物流,20120529,
002671.SZ,龙泉股份,20120426,
002696.SZ,百洋股份,20120905,
002685.SZ,华东重机,20120612,
002682.SZ,龙洲股份,20120612,
603077.SH,和邦生物,20120731,
603168.SH,莎普爱思,20140702,
002692.SZ,远程股份,20120808,
300316.SZ,晶盛机电,20120511,
300319.SZ,麦捷科技,20120523,
603366.SH,日出东方,20120521,
300746.SZ,汉嘉数智,20180525,
002690.SZ,美亚光电,20120731,
002678.SZ,珠江钢琴,20120530,
002691.SZ,冀凯股份,20120731,
002851.SZ,麦格米特,20170306,
300342.SZ,天银机电,20120726,
300322.SZ,硕贝德,20120608,
300339.SZ,润和软件,20120718,
300400.SZ,劲拓股份,20141010,
300333.SZ,兆日科技,20120628,
002679.SZ,福建金森,20120605,
002689.SZ,ST远智,20120717,
603008.SH,喜临门,20120717,
300334.SZ,津膜科技,20120705,
300397.SZ,天和防务,20140910,
300348.SZ,长亮科技,20120817,
300887.SZ,谱尼测试,20200916,
300338.SZ,ST开元,20120726,
002701.SZ,奥瑞金,20121011,
603399.SH,永杉锂业,20120824,
300337.SZ,银邦股份,20120718,
002687.SZ,乔治白,20120713,
002694.SZ,顾地科技,20120816,
300332.SZ,天壕能源,20120628,
300328.SZ,宜安科技,20120619,
300349.SZ,金卡智能,20120817,
300344.SZ,*ST立方,20120801,
002698.SZ,博实股份,20120911,
300323.SZ,华灿光电,20120601,
300335.SZ,迪森股份,20120710,
002752.SZ,昇兴股份,20150422,
603766.SH,隆鑫通用,20120810,
300347.SZ,泰格医药,20120817,
300341.SZ,麦克奥迪,20120726,
002681.SZ,奋达科技,20120605,
002686.SZ,亿利达,20120703,
002683.SZ,广东宏大,20120612,
300346.SZ,南大光电,20120807,
300343.SZ,ST联创,20120801,
002693.SZ,*ST双成,20120808,
603126.SH,中材节能,20140731,
300383.SZ,光环新网,20140129,
603993.SH,洛阳钼业,20121009,
603288.SH,海天味业,20140211,
300371.SZ,汇中股份,20140123,
300389.SZ,艾比森,20140801,
002718.SZ,友邦吊顶,20140128,
002715.SZ,登云股份,20140219,
002716.SZ,湖南白银,20140128,
002713.SZ,*ST东易,20140219,
002723.SZ,小崧股份,20140129,
002792.SZ,通宇通讯,20160328,
002727.SZ,一心堂,20140702,
601608.SH,中信重工,20120706,
601238.SH,广汽集团,20120329,
300352.SZ,北信源,20120912,
002709.SZ,天赐材料,20140123,
002725.SZ,跃岭股份,20140129,
002746.SZ,仙坛股份,20150216,
002708.SZ,光洋股份,20140121,
002695.SZ,煌上煌,20120905,
300382.SZ,斯莱克,20140129,
603185.SH,弘元绿能,20181228,
002714.SZ,牧原股份,20140128,
002815.SZ,崇达技术,20161012,
002703.SZ,浙江世宝,20121102,
002722.SZ,物产金轮,20140128,
603699.SH,纽威股份,20140117,
601016.SH,节能风电,20140929,
603166.SH,福达股份,20141127,
001203.SZ,大中矿业,20210510,
300507.SZ,苏奥传感,20160429,
300369.SZ,绿盟科技,20140129,
300354.SZ,东华测试,20120920,
603308.SH,应流股份,20140122,
300388.SZ,节能国祯,20140801,
603777.SH,来伊份,20161012,
603989.SH,艾华集团,20150515,
002719.SZ,麦趣尔,20140128,
603806.SH,福斯特,20140905,
002700.SZ,万憬能源,20120921,
603088.SH,宁波精达,20141111,
603566.SH,普莱柯,20150518,
603009.SH,北特科技,20140718,
603688.SH,石英股份,20141031,
002782.SZ,可立克,20151222,
601969.SH,海南矿业,20141209,
300351.SZ,永贵电器,20120920,
300355.SZ,蒙草生态,20120927,
002721.SZ,金一文化,20140127,
600917.SH,重庆燃气,20140930,
300368.SZ,汇金股份,20140123,
300396.SZ,迪瑞医疗,20140910,
300403.SZ,汉宇集团,20141030,
002697.SZ,红旗连锁,20120905,
300360.SZ,炬华科技,20140121,
300357.SZ,我武生物,20140121,
002843.SZ,泰嘉股份,20170120,
002707.SZ,众信旅游,20140123,
300363.SZ,博腾股份,20140129,
300373.SZ,扬杰科技,20140123,
601579.SH,会稽山,20140825,
002748.SZ,世龙实业,20150319,
002705.SZ,新宝股份,20140121,
300546.SZ,雄帝科技,20160928,
300377.SZ,赢时胜,20140127,
300391.SZ,*ST长药,20140801,
002838.SZ,道恩股份,20170106,
603023.SH,威帝股份,20150527,
603609.SH,禾丰股份,20140808,
300385.SZ,雪浪环境,20140626,
300820.SZ,英杰电气,20200213,
300376.SZ,易事特,20140127,
300419.SZ,ST浩丰,20150122,
002728.SZ,特一药业,20140731,
002724.SZ,海洋王,20141104,
002726.SZ,龙大美食,20140626,
300380.SZ,安硕信息,20140128,
603005.SH,晶方科技,20140210,
300365.SZ,恒华科技,20140123,
300359.SZ,全通教育,20140121,
300399.SZ,天利科技,20141009,
601326.SH,秦港股份,20170816,
603100.SH,川仪股份,20140805,
002905.SZ,金逸影视,20171016,
002712.SZ,思美传媒,20140123,
300386.SZ,飞天诚信,20140626,
300405.SZ,科隆股份,20141030,
300387.SZ,富邦科技,20140702,
300378.SZ,鼎捷数智,20140127,
601865.SH,福莱特,20190215,
